,17-21,24-27,30-34,39-43,57-59,63-65
cg02987928,0.19470990301170266,0.13537442495374175,0.16469702191030627,0.1868897572584236,0.21687181828492172,0.2101566567018788
cg03054277,0.6975740103774106,0.6790624078491938,0.690294388070192,0.7503031517031488,0.7820753400636282,0.7880421189124
cg03126058,0.827813889564907,0.8252465864733329,0.7795685642876423,0.7722330931404102,0.7632558005420673,0.7541146800110328
cg03216846,0.21455749466708857,0.21320044377874856,0.2031960596659652,0.24113786477302912,0.27625626984133284,0.27095283168952683
cg03748376,0.28971661767385465,0.21015328620323404,0.14084716138278774,0.19484721781071487,0.21340596199148876,0.18954080109432658
cg03769939,0.7064072699432282,0.747527780555999,0.6702807691398771,0.6973051372969667,0.6872802675020689,0.6924947977842971
cg04340595,0.5655514360717162,0.5837903713752001,0.5158859527537978,0.5756046448941927,0.5668272011868635,0.5794788656756876
cg04347414,0.6147525975132722,0.6652300216983853,0.587108179530144,0.6439035853179009,0.6324653662540501,0.6554470844051417
cg04360793,0.2189300841072942,0.21921410088860746,0.22588973689504802,0.2629932149055986,0.321684103365615,0.3113002686668546
cg05053440,0.30053076748578755,0.241539695796404,0.2749747979220863,0.28738773349125646,0.31535042852748285,0.3080524806133813
cg05162523,0.8317290350388089,0.8547361623061887,0.7909400889846364,0.7790638192479167,0.7840955492385319,0.7799953821310938
cg05436231,0.17561540289253214,0.16966024006160818,0.17946806784395689,0.20214123571015313,0.23483274088054676,0.21835005898229512
cg06419732,0.7270701275571811,0.6514029635806466,0.6024674377771724,0.6410398876761517,0.6529880506646627,0.6048766774298633
cg06619077,0.5226076923382512,0.4972192584578,0.434913053998702,0.45498859934589675,0.4521751863926559,0.4270517934168394
cg06645033,0.2273031326162369,0.22341967934195173,0.2531116400658695,0.27245706570601835,0.302247020996898,0.292342881158603
cg07105947,0.1504221338428018,0.10052505908420015,0.11975104662921651,0.1328008160190735,0.1421133705585377,0.13328395090919787
cg07135032,0.12139974548225568,0.13368472306727947,0.13274214838162726,0.14806153252073012,0.17124694968845935,0.16153624503489283
cg07376381,0.6879382389428244,0.5836748446141308,0.5699740814020722,0.6099784147114438,0.6231870855119773,0.648355394727346
cg07499142,0.5255596499487898,0.5260703415651525,0.4712576468481394,0.5340905650803519,0.5248892243272721,0.5446322737157763
cg07797073,0.34227911909171715,0.30653317543385006,0.3297092772509413,0.36120878343683244,0.3710695490519072,0.369081426957305
cg08185241,0.1282699318002155,0.09562951757270055,0.13753987931075423,0.14226334749048924,0.17159999709231744,0.1705139964429817
cg08231710,0.2716089773751742,0.27350392563006787,0.29210014067604073,0.3145403498323016,0.3523910089573894,0.3492104031696697
cg08638320,0.38529271460683945,0.3671110427688796,0.3661738379819203,0.3765694757024803,0.4227912755921403,0.3974756540100109
cg09315878,0.7351605391479543,0.808028543013785,0.709461924257155,0.7529978439294563,0.742534972034945,0.7394257726782928
cg09793172,0.18889897670255962,0.16057223706790782,0.17540084765932287,0.18591034657873617,0.21549231077174777,0.20951113145635927
cg09810089,0.31513933980191544,0.31825384394327805,0.2883044364711718,0.35349766593746274,0.36727626635215205,0.37383473196197353
cg10052561,0.2224819266851959,0.1790035230678961,0.18967388410482394,0.20918521820525723,0.24235360629673133,0.23277831933916004
cg10167378,0.49774464391782053,0.5632571495591697,0.4791819173061997,0.555629891988093,0.5232091292068043,0.520135695552299
cg10230190,0.5408665101301691,0.6110289103582216,0.47920116744809205,0.5068286818091894,0.5177219192287651,0.49490152773195845
cg10501210,0.8982165163064024,0.8063926887641294,0.7149605539282919,0.6181556214881846,0.5699692175249155,0.5168020122129139
cg10510935,0.3421827191934645,0.30323756508789934,0.2761290793995773,0.33381519143405625,0.3380923179121897,0.33441402024723277
cg10702770,0.33231217795997614,0.2810700174038081,0.3006353526628998,0.3274953523186296,0.36795939542517075,0.3577174618838039
cg10961604,0.21628188402724136,0.2066555352424096,0.21460734010147023,0.2419513746908673,0.2788259268688698,0.2680345910480002
cg10962762,0.34591499297027445,0.29899900748950203,0.36423061082629826,0.3787186122840051,0.3968147105865822,0.36477409255410875
cg10963061,0.4503430777555143,0.52890890623563,0.371507851849182,0.431073007706016,0.4520538685224779,0.4409309190602972
cg11066601,0.7704650426097384,0.8780216992475449,0.6688194742536469,0.7271927123893421,0.7332044240822536,0.6819495660830813
cg11156891,0.6306949956697008,0.4850540462593367,0.48583551982529916,0.4725873838271063,0.48648327305131506,0.4679931722565949
cg11215976,0.11119913623475736,0.09467112227547339,0.11563118048195804,0.13553673010090206,0.16266072019867003,0.17156480420281198
cg11258381,0.7609239164565029,0.7958855370099474,0.7214350573902703,0.7516594250405466,0.7291100690476701,0.735217822581733
cg11343894,0.4747430546632797,0.5579682859144874,0.42832840847149284,0.4353048554917451,0.46326899898059665,0.41430180715045756
cg11379081,0.22361562169081417,0.21095450638251628,0.20707448568116987,0.2383999822354331,0.28323308532079183,0.27925915850809857
cg11518509,0.20418269502496517,0.1934472441439707,0.18645935721288615,0.20563774907833174,0.24224621433326654,0.22542483513288433
cg11574975,0.12857083087685173,0.11874920352888146,0.1325550447781,0.138633092518431,0.17788623280048407,0.17305057979148483
cg12133962,0.8263682482145214,0.7849415451676056,0.7534015176150104,0.7639049710174742,0.7380818330236293,0.7476961379876914
cg12526693,0.8319224436938621,0.8646513839230381,0.78124659507552,0.8092352814606905,0.7983240595729822,0.8091202709465266
cg12623852,0.21144812569832327,0.1540647618527481,0.2387431567140453,0.24034561246185468,0.25610571337362065,0.22996413737642196
cg12634306,0.5912713151073758,0.6448713939530024,0.6200194609046146,0.6846810231796303,0.7110825142320182,0.7220377313554988
cg13060114,0.09416599658520222,0.10216840233564511,0.11438304220833855,0.11863510633579025,0.15593767551874685,0.161621348316905
cg13067553,0.45410969990938743,0.40941391446004016,0.4132135625703941,0.44609942540224035,0.4994268013436824,0.4746510858580167
cg13092405,0.35516416787031746,0.31824859385398674,0.37799070013011005,0.3964853184725926,0.41843054969844173,0.3833508539120407
cg13170051,0.23904435346804107,0.15992598744291292,0.2126879137069304,0.22875484250269418,0.2578808018746006,0.24188719995314156
cg13300273,0.19876051620862428,0.16899589226725686,0.1731993600602135,0.19573193887949086,0.27429692306079306,0.2528192486011697
cg13443627,0.28868493470482415,0.24985614249896546,0.28436467824834866,0.3182511413527853,0.35162245377973006,0.32949063183538935
cg13449535,0.7631493633416122,0.754125647332687,0.712162592628582,0.7195656610737691,0.7092907757005751,0.7100018513420028
cg13460643,0.07614252996064554,0.05511528590198934,0.06257807856487843,0.07890557320571798,0.10901507969614051,0.10273486446534369
cg13566436,0.7755047613580632,0.7773934086179818,0.7159783999175249,0.7041113058335229,0.7069646189095562,0.7035987858209142
cg13781744,0.40204960152783387,0.33864799766959,0.39438864791962736,0.4120196674188271,0.4305102258792289,0.43401429470986413
cg13785196,0.6926805614266209,0.6331557721874321,0.6366804426649837,0.6365963676061218,0.627539979775217,0.6350209676723956
cg13897675,0.9309340174234642,0.9304357783165546,0.7662035414456709,0.9051248007421853,0.8968302324568062,0.9040290590766927
cg13985485,0.08572075292659012,0.05491936882491566,0.08964909247871952,0.08777788507880198,0.12931479255969772,0.12331714539677725
cg14515812,0.2542187886305422,0.2516992180277054,0.2462227290720282,0.26083220949012265,0.2863982417294693,0.278155070163327
cg14531564,0.7097710438637929,0.6978906887524151,0.6808171256405305,0.6965453882939823,0.6815600227343905,0.6827993306934665
cg14789818,0.3483273550935325,0.2122285201734923,0.2617516101168421,0.2973257593989228,0.3511835868334292,0.3457156236425843
cg15084543,0.27084992965659616,0.2788009528153597,0.25369716339785464,0.30137080594140286,0.3737492438096184,0.3642266422993948
cg15728256,0.12325015547930432,0.11633221480400657,0.1517159666664975,0.15137528593600297,0.177508788086969,0.18387900064124804
cg15743907,0.7098586418983013,0.7777530831567832,0.6633087382750406,0.6893979920753452,0.6940307792529925,0.687237957785154
cg15979173,0.23751080848831585,0.23572197417178015,0.25631096767937567,0.2875591689951586,0.3126669501093788,0.3039350227453937
cg16101008,0.2741607692301783,0.3461508134229068,0.3016832089687142,0.33398409955987285,0.3710734107162124,0.3645492735613169
cg16290275,0.3366245242234325,0.2704013938280235,0.2586649301169212,0.2447652886376937,0.23187146935482458,0.2305052213289808
cg16355231,0.444085831183106,0.37574141057953797,0.35303038651773055,0.3364511069602162,0.319580914682501,0.30422045032015016
cg16419354,0.1352295110466039,0.12582796657765388,0.12966908968740182,0.15467430448372171,0.17656278409492684,0.17487161775508778
cg16532282,0.3551860945714538,0.3310791640062339,0.3314430758885932,0.35859887523129863,0.39875723355487397,0.37041545353776045
cg16554164,0.6426810214859976,0.6254264630286637,0.5943297774241347,0.5856134070836628,0.5744961925370519,0.575361536897614
cg17163168,0.15057805872384128,0.17446321167258888,0.19744981735663822,0.2040856385019773,0.24420766153482842,0.24891243282949427
cg17210938,0.3640585844190913,0.34259896518742095,0.3642945117926001,0.40683237768518676,0.41147030094245435,0.39523401334863717
cg17449954,0.12764089718368887,0.09018528664882595,0.12697875573562473,0.12954344232867962,0.16538315844231855,0.14574191479588214
cg17463745,0.10865630370045017,0.10741181941813266,0.11383305669303063,0.11568197585160353,0.14990574235360846,0.161362182834486
cg17471939,0.3463784921181584,0.36563886487232083,0.37146668942159133,0.4193859833234056,0.45283945805930736,0.45517158678013053
cg17496659,0.12829444531908266,0.13168815008927653,0.1204908842238492,0.14028949764755375,0.15863578207230522,0.1480781508433631
cg17804348,0.36004882489809964,0.3582590955025692,0.38277704366559223,0.42483123447620186,0.463975455130216,0.4807167875068969
cg17928286,0.2887373221430639,0.22311336368118878,0.2784251222468675,0.27567392659535067,0.3163740329642413,0.28871086580589933
cg17966560,0.13952044524942497,0.11564831202050875,0.1396873283799887,0.14583831154201848,0.1679914261348894,0.16252414282019748
cg17974166,0.16893182285366712,0.11629158949168705,0.16713254752401024,0.21338954080181033,0.234031444966287,0.23874554536886303
cg18235937,0.12197156236162104,0.07675625414877835,0.10906184412658057,0.14254988062789123,0.16693011910859804,0.1602543805914127
cg18279094,0.10970539448713484,0.08451162688225139,0.1268266331068157,0.15699524732471587,0.1896436195995166,0.1818317085300443
cg18564989,0.09638727000619839,0.09885441300357527,0.11522282588356561,0.12438904372177628,0.14390214437088322,0.14653618626767187
cg18792022,0.19965901280984283,0.18147742039158754,0.1720347347735618,0.22866375757110963,0.24954096687461172,0.2375558121448792
cg18794839,0.053408700807643504,0.05569606218437467,0.048441991287023416,0.07741146216568137,0.1041671305273811,0.10458746395895886
cg19022697,0.7177657522007309,0.7459532003196788,0.6822689881200672,0.7265059982768326,0.754846455196037,0.7448509875229373
cg19081101,0.448424547311265,0.4341600716277905,0.3752242827103464,0.4100249126797473,0.44084797662246106,0.41322891652314714
cg19098932,0.4980263089682989,0.4874959044654794,0.41159934821927086,0.4206479769795116,0.39512411529187275,0.372722044067398
cg19645639,0.687204690883281,0.7149511134732809,0.6374159217276673,0.6463793459307909,0.6282633386328152,0.6322411833146309
cg19730691,0.29200259166738957,0.26185666478980335,0.3000358067596897,0.305464530303294,0.33443688001215816,0.32985342524690014
cg19757631,0.8366739392112705,0.8638916978584867,0.7986821905153669,0.8135624043675632,0.8060811245534744,0.8074482239671249
cg19922137,0.06892745966885222,0.08634490873258435,0.09182833070342068,0.10593657997842512,0.1362491433776447,0.13507687191434337
cg20016673,0.2722681230220863,0.23201078627273858,0.21585317912203292,0.2541222784673046,0.24284929531423893,0.26973865480366993
cg20329210,0.11580693184735621,0.09170939068465131,0.1258397118820239,0.1492578916400477,0.21578692355380613,0.21314142718814
cg20462561,0.6384341131789514,0.6100159888571294,0.5909063231578473,0.6465319965866744,0.6633368177557312,0.6613297150736087
cg20674490,0.7229338989991692,0.7414465874925371,0.6669124084005921,0.6552898112084841,0.6644756808520144,0.6630517408448824
cg20677901,0.10548880332257224,0.08181629084579362,0.10501323862841824,0.1238127324071057,0.15292294053493116,0.13861065046145685
cg21161394,0.20054872201536178,0.1591978917171829,0.196273964965978,0.1999053851174255,0.2299743782215179,0.2147558948611589
cg21270860,0.16534069463044396,0.18284655165569247,0.18955276550231157,0.19408186522323692,0.21742116835137085,0.22008383999453174
cg21460394,0.10918497839975028,0.11460780312994268,0.07949337314366028,0.11262167488084496,0.14129402898296883,0.11324497799126672
cg21609526,0.492377723478055,0.43954379510395764,0.410163336213982,0.4937159501045296,0.49945333150331434,0.46545468416696173
cg21778193,0.7259222424130378,0.7082690009514517,0.702625578313335,0.7480845865579026,0.7386458533787348,0.7433194565923994
cg21834207,0.15230072390729837,0.12402475896398787,0.14592866220278217,0.16558019504848512,0.18726904438113143,0.1985974897103866
cg22344745,0.5820993792288119,0.46000521445278014,0.469013796421652,0.4907546163246275,0.5249580632201911,0.5244114975276297
cg22350048,0.5754088094191349,0.547996335178623,0.49125949211144004,0.5348446631582588,0.5459730276689444,0.554235459054863
cg22507154,0.38022423441619013,0.40109088996423403,0.4085047620866808,0.4371523076794525,0.47297663962000874,0.46230922872193875
cg22617819,0.7800673812407244,0.7443842903893816,0.7177545042094016,0.7157046755315624,0.7196355021002782,0.7030342432510274
cg22694818,0.18069334254851263,0.18038002821624471,0.19701284521671253,0.20506136338499506,0.24320297001359292,0.23598917242278597
cg22816091,0.6686384166066217,0.5852250302872937,0.5090853806635549,0.5761621901754704,0.5826164913191358,0.5704176268696286
cg23014549,0.7641328422534992,0.80915539244155,0.7227961600507868,0.7348257489286294,0.7262130169345782,0.727475734128575
cg23115387,0.4431111098468621,0.407700259651802,0.4544261943397302,0.4636651482149368,0.4886115416439662,0.4900333056447485
cg23173688,0.39252227807238194,0.3844654215588527,0.36671752375595246,0.40721950643744736,0.44795567344120935,0.4272406963181605
cg23610373,0.3028461154789878,0.3064059152184335,0.272343166031546,0.2956834295882246,0.3083582886112825,0.30632880164387316
cg23629166,0.7601608192758033,0.7688880594322585,0.7207208024119071,0.7011833103580815,0.677057536410561,0.6587506095751685
cg23847109,0.13103242805028883,0.1253237458728276,0.12057080863528276,0.14751137093090733,0.17884491406654482,0.1777347023956156
cg24073777,0.7830344753938239,0.779675500210385,0.7491348106471316,0.7448630376788759,0.7342506751360288,0.7338586377522333
cg24346905,0.15955400261362723,0.144651284077652,0.11640074445611823,0.16691913699934785,0.15166148547853886,0.18863379847674003
cg24427376,0.3233294661799663,0.2693846350603816,0.3015502837186116,0.2976746587124457,0.33331206235041627,0.31689155603495495
cg24442740,0.21342159715414283,0.19828886039301283,0.2002407016037983,0.1946161243133097,0.22790600577876327,0.21788613834935752
cg24466241,0.19262684900413157,0.18414951597179482,0.19770028799516134,0.22173697999626713,0.25762830658788777,0.2623110608042951
cg24845595,0.415607507506797,0.3503666100719558,0.38640175222546713,0.4110633552426294,0.41139803457773677,0.4034184916018179
cg24998527,0.5739172373757768,0.47889082795096427,0.42661280617808056,0.4804931073894833,0.49076218409298916,0.4827591729785161
cg25137787,0.6053642556976132,0.5656679240903748,0.5301794216927198,0.5377778112502987,0.5521854893377919,0.5314979473052225
cg25607920,0.483172978802875,0.5294917970821713,0.33231198858668554,0.40607678513747,0.4096516419410625,0.3857793532499411
cg25773262,0.3770350462405818,0.296260939202206,0.3524238745299587,0.4014715435546489,0.43906313717499684,0.43924639227277845
cg26008365,0.22345112109209805,0.17475729680130883,0.19148166300485903,0.2058277164133353,0.2531425799225471,0.2189866163623292
cg26038582,0.5249663727239426,0.5626606057903696,0.3763009842959669,0.4443847891530945,0.4508886663564157,0.4245433262725211
cg26055950,0.36421888685504217,0.3942026599860224,0.39339279481570083,0.44515183229555244,0.46814016393373215,0.46512238978096515
cg26247646,0.5643714564959668,0.6022426072365805,0.5740855123220694,0.572491084343541,0.6093435198399315,0.583906103699983
cg26345105,0.4472045764945446,0.43417244694087753,0.44006784533519355,0.46376803150129253,0.49580556663365166,0.4900495090407837
cg26347746,0.3996726860164928,0.4548679026415904,0.32456641714447604,0.3647002828510934,0.38144228955889464,0.3532333281531878
cg26422458,0.14528285191309537,0.1253104436767555,0.16225886318923274,0.19237963231909824,0.22990875867282493,0.22577921263877088
cg26553501,0.7826667909658911,0.8646561084332978,0.7687166115154692,0.7905528454376362,0.7834398021507459,0.7866272262392057
cg26558485,0.20289107500439668,0.15419371327832104,0.19027220854130636,0.20900585022252144,0.25310503569728854,0.24323185175653175
cg26574680,0.15958517861825067,0.11113809245152081,0.1296242209554697,0.1511498650651916,0.17415569014676757,0.1795037539357487
cg27179622,0.46993305102492633,0.44946856714571204,0.4904321637982886,0.49614086311401806,0.5321607153752764,0.5226934592371951
cg27549720,0.23176445609599977,0.2826168743489784,0.22164294651797078,0.27316567311333556,0.3122325643004695,0.31276227325221406
cg00573770,0.5244070263756431,0.5276014541522738,0.4121804072160519,0.3802016386773952,0.3756657662993659,0.3310175909953656
cg01243072,0.5763102003795642,0.5640545460114971,0.5085337130518676,0.5365288988959257,0.5170576763173497,0.5102341028617462
cg01615704,0.08034366854639788,0.06776115083430208,0.08189542467550667,0.09822394590431657,0.11695989619079862,0.1183975181737295
cg01620164,0.7484601407854281,0.778396505901379,0.6832821820931378,0.6293851881786292,0.6190872980597047,0.5717828878399897
cg01898698,0.216816581506951,0.20740129451554828,0.22234796461349626,0.24499131218903467,0.277969272387477,0.27204101674791503
cg02347074,0.169655724099873,0.1531234177070883,0.16881206589252135,0.1901078130835348,0.2081881500757569,0.20409949244175155
cg02592271,0.5469960675664407,0.5737862450040538,0.5523230666213752,0.5777302970665417,0.5997116071687828,0.5815507856258803
cg02629106,0.18676774574839822,0.1788252819509531,0.19105557759570244,0.21073181904895216,0.24885423409035043,0.24564851050710637
cg03451670,0.10029810836587597,0.09187502124932578,0.11559114626038239,0.11935447001110874,0.15522528844862804,0.16864588853176551
cg03581262,0.5304415360308683,0.5151972173586438,0.4605759960598802,0.484078091480528,0.4799891752188969,0.47374328769049345
cg03738707,0.2681878652636214,0.2147085829586025,0.21514332934583943,0.34534690194069795,0.34244526232195477,0.3377103935856705
cg03782202,0.22451032340237398,0.2771820070417726,0.24849033346013488,0.2516137921301979,0.25154117156309824,0.25386872730777466
cg03877767,0.5989165162961355,0.6275968555655784,0.5429470655959818,0.6004087715649993,0.610572149387239,0.5894772418670335
cg03964958,0.12224275471420452,0.07083282115129236,0.1172895758956924,0.12025409459158838,0.13854189395750532,0.14422516705721292
cg04319873,0.21095326329585032,0.1874673612073738,0.22273322083288832,0.2559053371062773,0.2974121643869872,0.29913323068132763
cg04575202,0.2417827403207877,0.2106429788473207,0.21282108028322458,0.22548708744068083,0.25496594674648065,0.24884334440611822
cg04667538,0.8153138831537264,0.8566000326806325,0.772201313695659,0.7869055759570474,0.7843105319478633,0.7677154604573596
cg04790977,0.32562631889197996,0.3641306037025589,0.2538323081035031,0.35049561931332596,0.3503960372746741,0.3177248566192586
cg04864807,0.19549207330352486,0.23435068029147588,0.18775340261911774,0.2293703270505067,0.2794675353658547,0.2599218055523942
cg05313794,0.7846030870645211,0.761339887901278,0.7100115555850709,0.7370306956841634,0.7510339174491012,0.758366303628987
cg05852568,0.5785884002049702,0.5164943324092635,0.3990480708859932,0.48578444930855563,0.5164256975388136,0.4994062633533618
cg05890377,0.2390295217308286,0.21664329913065922,0.2178799542100113,0.2985453589871539,0.3262028166690784,0.30750900800261133
cg05903289,0.6425354504466797,0.6675095967581738,0.5238951467064716,0.5883631262419945,0.6013057456639644,0.5958530429375207
cg05979020,0.22926017770637586,0.1908692030213112,0.24358556031245165,0.2648607640656935,0.29994792084421923,0.2931984748051099
cg06202737,0.5029059122075813,0.510119326657638,0.47636082171145955,0.4500975955190894,0.4668373355545951,0.44385536042125384
cg06282964,0.426207304564525,0.38736104863821524,0.3291572113307345,0.35649793538226515,0.3781657631294477,0.35328662310957953
cg06536868,0.6010855756609974,0.5373236518804474,0.5796065373375473,0.601485903210307,0.6308318659868987,0.6109715819482394
cg06588802,0.7811969291788021,0.8410968011530627,0.7557864317425145,0.7682164955581141,0.7672382400141277,0.7617536430117714
cg06627617,0.4340490900553542,0.23986865614661906,0.3494553759708176,0.3802063477066268,0.3885006966238386,0.3997921173338351
cg06638795,0.3012912361896224,0.23717060716235042,0.2988052786579651,0.3065960316160944,0.36614070729068443,0.36244598010136597
cg07203423,0.0987865534231589,0.08564669759096823,0.08590083717772688,0.12016574202640659,0.14881458699753727,0.14688682905190534
cg07205203,0.3864100788115697,0.35590699597952363,0.361607904340102,0.3696034602117576,0.415591345521785,0.3644283258726962
cg07594247,0.7370126365153634,0.6694251502298671,0.5907980429155739,0.6254582383194779,0.6304613584562379,0.6243146593362361
cg07673080,0.6916581300455531,0.7882938245338642,0.6490920181320324,0.6769073777115755,0.7123904025770352,0.6791557697515032
cg07894334,0.6591602357878726,0.7038481796718297,0.6159892414288761,0.6326474290366217,0.6351140180473428,0.6434995541140945
cg07974504,0.4886933896936613,0.4870400922373591,0.5168203844356756,0.55206234219824,0.539378594780643,0.563148264745221
cg08123444,0.7060835014483544,0.6908231555413346,0.6714409434696121,0.6822537919534042,0.655145887378099,0.6597830036627182
cg08184652,0.11278726106237202,0.06276602883376459,0.09039694907102597,0.11948773348041933,0.14267854833861318,0.13381090306676624
cg08186790,0.5168653946819743,0.5045343087598616,0.449760415681938,0.4557229608364467,0.4307937774090927,0.4450215377761171
cg08566455,0.17091986818989224,0.1717029966001674,0.16748926137811734,0.20678768330008243,0.253113013860945,0.24550556579334862
cg08806184,0.5341708293202289,0.5250145590809914,0.5019539927131338,0.4959851734580317,0.4891119713993493,0.4810896466864292
cg09015973,0.26233623554194185,0.23213032164334477,0.28800971058149993,0.2902011846672611,0.30453947964487843,0.3039416425445459
cg09982942,0.45325980646244063,0.4057674875586052,0.35029125606048467,0.41585669007506965,0.47453954350603683,0.4380385803141102
cg11358945,0.22897662595110804,0.18873216254846487,0.21625874503904208,0.23916160555995197,0.2914450141761637,0.2702223825960614
cg11546137,0.06659304383338899,0.05866089415284323,0.06601778752763617,0.08331700681979823,0.12216604607405239,0.12559176721038282
cg11765362,0.548925004181287,0.540355418969886,0.5017762020755374,0.5302157855647802,0.5538914510714423,0.5440928625409809
cg12157614,0.290753359214667,0.3444921612306931,0.33540490856658767,0.3686986011678678,0.3986495576814871,0.4105076667547109
cg12573791,0.5185576596620493,0.6203048685573134,0.4751355001097496,0.508472668557905,0.5145841053018473,0.5155665922733312
cg13283952,0.2874138497736882,0.2812798724531366,0.29864670776546254,0.33611002976486615,0.3833478669920028,0.36020528593420154
cg14410016,0.31147633618649484,0.33177378850309913,0.3173344031361567,0.35250172734947227,0.37993526344333933,0.3687731619566332
cg14417784,0.3659757361289571,0.286352872328811,0.219716605962682,0.30493883485124823,0.3349236694370343,0.33067022484729985
cg14453187,0.1752533935567121,0.11378260392349651,0.12895433359158429,0.1594309335372382,0.1750052625457145,0.17844172366876884
cg14473102,0.06184195477282394,0.04405294843246322,0.05888079556874089,0.07821467938664532,0.11420800850440632,0.12107961062351363
cg14481208,0.41841014541531635,0.3815471793066016,0.3542943057532955,0.35791073430463277,0.38968743507964865,0.3837810014688608
cg14535980,0.1378503991652849,0.1413909248067487,0.1245285261278442,0.14166992457485222,0.17081285915495528,0.15979006301728077
cg14659346,0.22172432927787206,0.2199778078429404,0.24835908425569575,0.26664504001886435,0.3015895246346402,0.28115902842553125
cg15121420,0.6280943625480992,0.630824006404174,0.5840648060052462,0.58579626941047,0.5752706973574312,0.5639927444477256
cg15165122,0.27779400830622386,0.28625580894267705,0.30292084215168547,0.31112245299220387,0.34619122151432485,0.3305526014925468
cg15506703,0.6726269342150073,0.6112631992114121,0.46991419547439317,0.5138645123080545,0.5532584220427872,0.5167371200602298
cg15806569,0.43155422350759776,0.6602094943997905,0.4479020047212193,0.5269379423215289,0.5610934172007017,0.5112605452127944
cg15833099,0.7201956781659444,0.7765399487020509,0.6876548843631726,0.7560552702100427,0.7699807733210422,0.7661563049801593
cg16306978,0.5057294599145603,0.4807696029354618,0.46218727255518,0.49850972917720926,0.5072794311757738,0.48619793333578337
cg17158414,0.5701065091844417,0.5916732438508554,0.5792030406061752,0.611142788842,0.6319601006954962,0.6151636490378102
cg17980283,0.22389075573942469,0.189314523503194,0.21840574791305842,0.2338388845129098,0.2690863404196955,0.2605473503092935
cg18077307,0.5882277057530056,0.6069441697988269,0.5354781415143045,0.5316602781756045,0.5290999482265307,0.4901548804106288
cg18192325,0.7995390334657873,0.8223896862989264,0.7671435609633557,0.7925573433724902,0.81357801365073,0.7933339773944196
cg19051213,0.7286552896195148,0.7310625636840679,0.677321519629034,0.6948890611594578,0.6839053425667969,0.691705153542087
cg19052272,0.7364281162092928,0.6202185750308762,0.5509524467269612,0.7102206741539264,0.6760975657265463,0.6692941691020272
cg19075787,0.4114569002218517,0.46050255834677667,0.3118851443540843,0.31004652774050145,0.32737259035475813,0.3023400847824002
cg19761848,0.07586804686939272,0.04951475011095871,0.07304212662848951,0.10773429476732219,0.14356928711999842,0.1323107269954492
cg20065463,0.2325744869903912,0.19640460201314724,0.23614097907100257,0.2626874011381928,0.29282888064968643,0.29164968711813805
cg20139706,0.2125363264571858,0.17624952556082998,0.2047726785237883,0.22214331868263174,0.261165681252099,0.24650522954144669
cg20225999,0.721861194799049,0.738079877091486,0.7287880723567833,0.7476922523876476,0.7372496911443888,0.7291012077419684
cg20314884,0.5981413475726736,0.5112990596206424,0.5515638008678903,0.5685405673363405,0.5917656921706486,0.5774345253640392
cg20698421,0.4799253794794108,0.43041730198071704,0.3998310099992337,0.42340604327966014,0.4235325762758782,0.3927445042682991
